,player_name,team_name,primary_position,player_season_90s_played,player_season_obv_90,player_season_obv_pass_90,player_season_obv_shot_90,player_season_obv_defensive_action_90,player_season_obv_dribble_carry_90,player_season_obv_gk_90,player_season_np_xg_90
361,Siphesihle Msomi,Royal AM FC,Left Defensive Midfielder,12.306482,-0.037050508,-0.013434291,-0.014605792,-0.059003767,0.04999336,,0.011474455
362,Trésor Tshibwabwa Yamba Yamba,Sekhukhune United,Right Centre Back,18.545557,0.123996064,0.030460073,-0.005804168,0.037633788,0.06170637,,0.067195326
363,Nduduzo Mhlongo,Lamontville Golden Arrows FC,Right Back,2.7361112,0.2632758,0.17251372,-0.0013799297,0.040872872,0.051269166,,0.05701899
364,Lungelo Nguse,Lamontville Golden Arrows FC,Centre Forward,13.272035,0.12752607,-0.049541835,0.18604137,-0.034318063,0.025344588,,0.24480955
365,Khulekani Shezi,Royal AM FC,Right Back,15.596111,0.1967288,0.07243526,0.013432905,0.07967755,0.031183098,,0.04139037
366,Katleho Makateng,Richards Bay FC,Left Wing,1.1733333,-0.4015829,-0.08875334,-0.30766782,0.014346552,-0.019508226,,0.32875216
367,Joaquim Cristóvão Paciência,Cape Town City FC,Centre Forward,7.8714805,-0.121526815,-0.073399134,-0.045666195,-0.029859828,0.027398333,,0.21797997
368,Samkelo Zwane,Kaizer Chiefs FC,Left Defensive Midfielder,1.562963,-0.0076432177,-0.13637665,-0.03397118,0.17669624,-0.013991627,,0.04046109
369,Msindisi Ndlovu,AmaZulu FC,Right Wing Back,0.95500004,-0.37030888,-0.25458473,-0.11084441,-0.013956168,0.009076424,,0.056309648
370,Luke Daniels,Cape Town City FC,Centre Forward,1.8398149,0.378603,-0.014405125,-0.053003583,0.18626913,0.25974262,,0.13260868
371,Lebone Seema,TS Galaxy FC,Left Centre Back,0.5842593,0.08707768,-0.03742169,,0.12655367,-0.002054297,,0.0
372,Keegan Shannon Allan,Swallows FC,Right Centre Back,9.505371,0.055455286,0.046983674,-0.037002385,0.016755775,0.028718218,,0.031480126
373,Keegan Shannon Allan,SuperSport United FC,Right Back,5.047037,0.17092004,0.18883437,-0.086409785,0.041891653,0.026603792,,0.050567515
374,Thabo Brendon Moloisane,Stellenbosch FC,Right Centre Back,28.261108,0.17154954,0.08974694,0.00444283,0.04523065,0.032129128,,0.03496009
375,Kimvuidi Keikie Karim,Orlando Pirates FC,Centre Attacking Midfielder,8.598148,0.190586,0.011900011,-0.018227441,0.017198935,0.17971452,,0.1177888
376,Elias Mokwana,Sekhukhune United,Right Wing,21.347221,0.15653874,0.042405214,0.0066366973,0.031495865,0.07600093,,0.15054652
377,Asekho Tiwani,Sekhukhune United,Left Back,11.031482,0.30577266,0.16770616,0.05189594,0.037456382,0.048714228,,0.021200923
378,Qobolwakhe Sibande,Stellenbosch FC,Left Back,9.74037,0.28735405,0.14304653,-0.017938258,0.035375472,0.1268703,,0.022594225
379,Kyle Jurgens,Stellenbosch FC,Right Back,4.5879636,0.24969752,0.13014542,,0.07781969,0.041732408,,0.0
380,Azola Ntsabo,Chippa United FC,Left Back,14.347778,0.31334212,0.18110925,-0.01590108,0.089818366,0.05831558,,0.015388843
381,Ronaldo Claudio Maarman,Chippa United FC,Centre Forward,13.221296,-0.056684982,0.012053952,-0.09891667,0.0062120715,0.023965672,,0.2508968
382,Brooklyn Poggenpoel,Chippa United FC,Left Defensive Midfielder,12.507777,0.096952856,0.044474933,-0.010691868,0.014719519,0.048450276,,0.020614402
383,Diego Appollis,Chippa United FC,Left Centre Forward,0.55092597,0.4290706,0.08806099,0.28305587,0.053263966,0.0046897465,,0.24575008
384,Aviwe Mqokozo,Chippa United FC,Left Defensive Midfielder,5.231111,0.06039669,0.0055605476,0.006573839,0.013501727,0.03476061,,0.04202583
385,Papama Tyongwana,Chippa United FC,Right Back,0.37296295,0.26236066,0.1271956,,-0.014836094,0.15000112,,0.0
386,Sergio Kammies,Chippa United FC,Right Back,17.407038,0.16652937,0.09018375,-0.004554772,0.032078993,0.0488214,,0.006673534
387,Abdi Banda,Richards Bay FC,Left Back,5.943889,0.13944514,0.099327505,-0.010938886,0.0016029826,0.049453527,,0.010421042
388,Siyanda Msani,Cape Town Spurs,Left Back,8.303519,0.13331515,0.14126626,-0.038414035,-0.04899794,0.07946091,,0.02160202
389,Jamal Omar Salim Magoola,Richards Bay FC,Goalkeeper,27.956665,0.052251622,0.12109727,,-0.025887355,0.10166819,-0.14462651,0.0
390,Yanela Xolisani Mbuthuma,Richards Bay FC,Centre Forward,13.357778,-0.06562267,-0.057322517,-0.06343355,0.057755727,-0.0026223448,,0.22387025
391,Moses Mthembu,Richards Bay FC,Right Defensive Midfielder,11.723333,-0.029541556,0.012261783,-0.019600203,-0.02412447,0.0019213179,,0.029269904
392,Langelihle Mhlongo,Richards Bay FC,Left Centre Midfielder,19.877407,0.121589564,-0.0019622059,0.04044961,0.03292208,0.05018007,,0.049631547
393,Romario Siyanda Dlamini,Richards Bay FC,Right Back,19.41926,0.2731593,0.1573754,-0.0065147937,0.069420405,0.052878298,,0.008936842
394,Lesiba William Nku,Mamelodi Sundowns FC,Right Wing,9.342777,0.29540563,0.05293658,0.111520946,0.047712047,0.0832361,,0.27461413
395,Etiosa Godspower Ighodaro,SuperSport United FC,Centre Forward,10.4777775,0.087324634,-0.04864827,0.021612942,-0.0026746271,0.11703458,,0.43716905
396,Mervin Boji,Stellenbosch FC,Centre Forward,2.5000002,-0.10909646,-0.12329749,-0.04606354,-0.029264087,0.08952865,,0.24940975
397,Zakahle Xolani Ngcobo,Royal AM FC,Goalkeeper,6.509444,-0.10102573,0.09150618,,,0.052121688,-0.24465351,0.0
398,Katlego Mkhabela,Sekhukhune United,Right Back,2.8457408,0.26314768,0.120017074,-0.006993475,0.073912725,0.07621134,,0.007282863
399,Siyabonga Paul Khumalo,Swallows FC,Left Wing,3.9935184,-0.049340323,-0.037767448,-0.02251267,-0.008595481,0.019535292,,0.015331812
400,Patrick Maswanganyi,Orlando Pirates FC,Centre Attacking Midfielder,26.771666,0.2621084,0.10787323,0.020391272,0.012896928,0.120946966,,0.16508716
401,Ranga Piniel Chivaviro,Kaizer Chiefs FC,Centre Forward,10.497222,-0.0063182865,-0.04710529,0.040970787,0.022367468,-0.022551259,,0.2360683
402,Ismaël Olivier Touré,Stellenbosch FC,Left Centre Back,27.116667,-0.0007441621,0.05501828,-0.046275802,-0.04872867,0.039242033,,0.04081918
403,Thulani Gumede,Richards Bay FC,Left Wing,14.921113,0.049454663,-0.06566784,-0.04844401,0.052830476,0.110736035,,0.10924666
404,Riyaaz Nell,Cape Town Spurs,Centre Forward,2.268889,-0.33363143,-0.13538212,-0.17995049,1.7995231e-05,-0.018316815,,0.14443056
405,Yandisa Mfolozi,SuperSport United FC,,0.17185184,0.874919,0.8307113,,,0.04420753,,0.0
406,Masizakhe Myataza,Polokwane City,Goalkeeper,1.0398148,-0.37270865,0.058087043,,,0.20519592,-0.63599163,0.0
407,Bandile Dlamini,Royal AM FC,Left Wing,0.73851854,-0.14198287,-0.04639024,-0.07472224,0.041555643,-0.062426046,,0.06085498
408,Andile Mpisane,Royal AM FC,Centre Attacking Midfielder,0.6298148,-0.18031316,-0.012761074,,0.023339655,-0.19089173,,0.0
409,Mlungisi Mxolisi Sikakane,Royal AM FC,Right Centre Back,6.712592,0.0153233465,0.026369108,-0.0051658633,-0.045933716,0.040053815,,0.0037341118
410,Souaibou Marou,Orlando Pirates FC,Centre Forward,0.4862963,-1.0043473,-0.053489193,,0.12021129,-1.0710695,,0.0
411,Stanley Bobo Nwabali,Chippa United FC,Goalkeeper,27.802593,0.32354495,0.1588739,,-0.020660426,0.08268347,0.102648035,0.0
412,Wandile Duba,Kaizer Chiefs FC,Centre Forward,3.5894444,-0.37695366,-0.10736238,-0.23366393,0.0135338595,-0.049461253,,0.20151524
413,Juan Camilo Zapata Londoño,Cape Town City FC,Right Attacking Midfielder,4.606296,0.033627197,0.03941624,-0.049987387,0.0007162401,0.0434821,,0.10636455
414,Siyabonga Mabena,Mamelodi Sundowns FC,Right Wing,2.7625923,0.30103433,-0.041759487,0.24667014,0.02037868,0.075745024,,0.35051683
415,Christian Saile Basomboli,Kaizer Chiefs FC,Right Wing,18.926666,0.056152005,-0.02105338,-0.016071813,0.006025713,0.08725147,,0.2073856
416,Hopewell Cele,Royal AM FC,Centre Attacking Midfielder,9.990555,0.0112909395,-0.006261499,-0.0021113933,0.006804785,0.012859055,,0.067348145
417,Ntandoyenkosi Nkosi,Mamelodi Sundowns FC,Centre Defensive Midfielder,0.42796296,0.12514296,0.036760412,,0.04382822,0.044554327,,0.0
418,Siyanda Nyanga,Mamelodi Sundowns FC,Right Centre Midfielder,0.2288889,0.18584569,0.17526907,,-0.016995559,0.027572168,,0.0
419,Efmamjjasond González Palacios,Kaizer Chiefs FC,Centre Forward,4.254074,-0.13901539,-0.0789787,-0.051912013,-0.007878072,-0.00024662106,,0.057960577
420,Relebohile Mofokeng,Orlando Pirates FC,Left Wing,20.906479,0.22560395,0.09657183,0.018895773,0.019020742,0.091115564,,0.24464263
421,Thabo Makhele,Chippa United FC,Right Centre Back,17.482222,0.07136094,0.06401851,-0.029806202,0.027681008,0.009467636,,0.029357731
422,Michael Alan Morton,Cape Town Spurs,Right Wing Back,12.363147,0.21097481,0.09957469,0.030767659,0.04185111,0.038781386,,0.054346364
423,Jarrod Aidan Moroole,Cape Town Spurs,Left Centre Back,15.111851,0.2568527,0.057875503,0.011085725,0.11982795,0.06806348,,0.059730243
424,Logan Brown,Cape Town Spurs,Right Centre Back,5.358333,0.14108078,0.035039138,-0.011102334,0.07409245,0.04305148,,0.011021426
425,Morne Nel,Cape Town Spurs,Left Defensive Midfielder,11.417038,0.13580993,0.03468359,-0.03354274,0.071275055,0.06339403,,0.030351963
426,Asenele Velebayi,Cape Town Spurs,Left Wing,13.195001,0.083196044,0.021728778,-0.045768235,-0.030038202,0.13727371,,0.10279002
427,Rushwin Wayne Dortley,Cape Town Spurs,Left Centre Back,24.234259,0.11798546,0.10521947,-0.0367604,-0.005473227,0.0549996,,0.030885817
428,Chumani Thembile Butsaka,Cape Town Spurs,Right Defensive Midfielder,20.435556,0.23436219,0.029758573,-0.0061738924,0.0568965,0.15388103,,0.061735112
429,Therlo Moosa,Cape Town Spurs,Centre Forward,15.617965,-0.19185326,-0.09645482,-0.09334387,0.049072526,-0.051127125,,0.17068326
430,Colin Ryan,Cape Town Spurs,Right Defensive Midfielder,4.0044446,0.055677406,0.085515745,-0.04208638,-0.039195493,0.05144356,,0.024407245
431,Zama Happy Dlamini,Cape Town Spurs,Goalkeeper,4.2546296,-0.3578272,0.052767243,,,0.083239056,-0.4938336,0.0
432,Cohen Bromwell Stander,Cape Town Spurs,Left Back,3.2342594,0.02497601,0.168594,-0.038459186,-0.23638137,0.1312225,,0.024036756
433,Liam Bern,Cape Town Spurs,Left Defensive Midfielder,16.91148,0.1392663,0.056627363,-0.009248877,0.059785545,0.03210227,,0.008529737
434,Luyolo Slatsha,Cape Town City FC,Right Defensive Midfielder,11.240741,0.052308995,0.0014335151,-0.005996815,0.02723244,0.02963986,,0.0026322843
435,Salifu Colley,Stellenbosch FC,Left Midfielder,0.46462962,-0.18222035,-0.04949351,-0.42868176,0.34259877,-0.046643887,,0.54983526
436,Wisdom Moyela Libamba,Lamontville Golden Arrows FC,Centre Forward,2.1325927,0.496787,0.0036942302,0.3562207,0.04937983,0.08749223,,0.4252299
437,Thabang Malose Maponya,Swallows FC,Right Back,4.1644444,0.38978127,0.1862888,-0.013139494,0.123328894,0.09330306,,0.067732595
438,Olufemi Kayode,Lamontville Golden Arrows FC,Goalkeeper,1.1274074,0.060236134,0.06357432,,,0.051854618,-0.055192817,0.0
439,Siphelo Baloni,Orlando Pirates FC,Right Defensive Midfielder,3.5781481,-0.09881234,-0.019724857,-0.054602902,-0.15209338,0.12760878,,0.03805394
440,Kgomotso Mosadi,Sekhukhune United,Right Wing,3.987778,-0.030022467,0.036192294,-0.15004322,0.031727802,0.05210067,,0.16619317
441,Miguel Antonio Dias,Sekhukhune United,Left Centre Midfielder,0.14722222,0.2695069,-0.14383478,,0.106125645,0.30721602,,0.0
442,Anicet Alain Oura,Stellenbosch FC,Left Wing,19.964817,0.039087206,0.004316215,-0.040708724,0.011133123,0.06434661,,0.2584723
443,Sanele Radebe,Royal AM FC,Left Wing,1.3444444,-0.099021435,-0.08655211,,-0.0043870597,-0.008082243,,0.0
444,Sabelo Sithole,Royal AM FC,Left Back,9.794999,0.3728066,0.11521105,0.041093186,0.11156506,0.10493731,,0.13475713
445,Mondli Mbanjwa,AmaZulu FC,Right Centre Midfielder,12.011295,0.13866356,0.036354948,-0.036199078,0.06409214,0.07441555,,0.08119773
446,Baraka Majogoro,Chippa United FC,Right Defensive Midfielder,13.583147,0.027396694,-0.00056651223,-0.020966275,-0.0009253994,0.04985488,,0.018003955
447,Ramazani Tshimanga,Cape Town City FC,Centre Back,1.1107408,0.025005147,0.023519672,-0.14562055,0.08784833,0.059257686,,0.08498638
448,Nyakala Raphadu,Polokwane City,Centre Attacking Midfielder,6.506852,0.0538676,0.009780634,-0.029681692,0.06815693,0.0056117293,,0.08536872
449,Mokibelo Simon Ramabu,Polokwane City,Right Midfielder,24.30722,0.09930887,0.06371269,-0.035079267,0.027945999,0.04272945,,0.15803097
450,Francis Mooketsi Baloyi,Polokwane City,Right Centre Back,3.2251852,0.13516814,0.01206241,-0.018998422,0.120171905,0.021932231,,0.015880687
451,Luciano van Heerden,Polokwane City,Right Defensive Midfielder,1.5242593,0.13120754,0.054537136,,0.08226003,-0.005589641,,0.0
452,Stevens Goovadia,Polokwane City,Right Midfielder,4.1525927,0.28951937,0.24971046,-0.015847685,0.026893497,0.028763112,,0.023931146
453,Langelihle Ndlovu,Polokwane City,Left Back,17.988705,0.20065796,0.13793963,-0.0056314417,0.027566493,0.040783294,,0.0015253355
454,Lebohang Petrus Nkaki,Polokwane City,Left Centre Back,30.000925,0.14394498,0.082990386,-0.019659083,0.05656669,0.024046997,,0.04180093
455,Ndamulelo Rodney Maphangule,Polokwane City,Right Defensive Midfielder,22.737965,0.092945024,0.04472594,-0.0076129735,0.028530378,0.02730169,,0.008284919
456,Tlou Nkwe,Polokwane City,Left Back,12.766296,0.2282413,0.15996075,-0.0020132116,0.0013306016,0.06896319,,0.007536906
457,Bulelani Nikani,Polokwane City,Right Centre Back,28.007227,0.121801436,0.0849858,-0.0153881,0.032478057,0.019725692,,0.06959317
458,Hlayisi Chauke,Polokwane City,Centre Forward,9.216296,-0.23768489,-0.106774285,-0.10029708,0.023828313,-0.05444184,,0.21356547
459,Lindokuhle Dhladhla,Polokwane City,Right Midfielder,0.53907406,-0.005657251,-0.08523719,,-0.017682591,0.097262524,,0.0
460,Tholo Thabang Matuludi,Polokwane City,Right Back,29.066854,0.33189392,0.26107237,-0.049373515,0.035909075,0.08428597,,0.10697046
461,Ntlweleng Obed Thuto,Polokwane City,Right Back,0.6237037,0.23562944,0.13730337,,0.058608178,0.03971785,,0.0
462,Samuel Bafana Nana,Polokwane City,Right Midfielder,4.5935183,0.07823179,-0.0024075874,-0.039852068,0.03407717,0.086414285,,0.054400217
463,Lindokuhle Mathebula,Polokwane City,Goalkeeper,8.626481,-0.029417502,0.10357407,,,0.089470066,-0.22246164,0.0
464,Ime Okon,SuperSport United FC,Right Centre Back,20.824259,0.10570154,0.05887726,-0.035159267,0.03662324,0.045360316,,0.06544532
465,Shandre Campbell,SuperSport United FC,Left Wing,12.620184,0.24808973,0.20361632,-0.0027107464,0.0113433525,0.035840765,,0.19815852
466,Risen Albert,SuperSport United FC,Right Centre Forward,0.4912963,-0.21289693,-0.06459543,-0.040248297,-0.015946189,-0.09210708,,0.38217437
467,Jabu Matsio,SuperSport United FC,Centre Defensive Midfielder,0.6333333,0.21354252,0.0010007977,0.1268431,0.016898118,0.0688005,,0.026963785
468,Thato Mohlamme,Richards Bay FC,Centre Attacking Midfielder,2.1751852,0.01462098,-0.026627902,0.023905719,-0.021387838,0.038731005,,0.059216432
469,Thobani Mthembu,Richards Bay FC,Left Midfielder,1.5105555,0.5249935,0.019327758,-0.11119278,0.022925999,0.5939326,,0.09011766
470,Bandile Ndlovu,Richards Bay FC,Right Defensive Midfielder,1.4279629,0.07711956,0.06861146,,0.08302305,-0.074514955,,0.0
471,Angelo Van Rooi,Lamontville Golden Arrows FC,Right Wing,15.415,0.20249595,0.072272904,0.005505803,0.021849174,0.10286805,,0.16328178
472,Olwethu Ncube,Lamontville Golden Arrows FC,Centre Attacking Midfielder,6.48111,0.20389986,-0.045389943,0.22268833,0.011188784,0.01541265,,0.24142456
473,Siyanda Mthanti,Lamontville Golden Arrows FC,Right Wing,14.49426,0.21842645,0.0732455,0.030829748,0.022680527,0.09167069,,0.09875267
474,Lehlohonolo Bradley Mojela,TS Galaxy FC,Centre Forward,23.35574,0.13727507,0.010963438,0.029381696,0.006386477,0.090543464,,0.1373905
475,Thabang Ernest Rakwena,TS Galaxy FC,Right Wing,4.336667,0.0701355,0.034571525,-0.028260153,0.0043048016,0.059519313,,0.105620086
476,Daweron Van Rhyn,Swallows FC,Left Defensive Midfielder,1.4707408,0.12260542,0.012831255,-0.039358042,0.06464433,0.08448788,,0.034591712
477,Nhlanhla Zwane,Lamontville Golden Arrows FC,Right Defensive Midfielder,11.164259,0.07252076,-0.020732695,-0.02004112,0.03530862,0.07798596,,0.044607665
478,Keenan Bezuidenhout,SuperSport United FC,Centre Attacking Midfielder,4.942592,0.0065377327,-0.009179663,-0.043513786,0.017162954,0.042068224,,0.114559434
479,Sinoxolo Kwayiba,Chippa United FC,Right Defensive Midfielder,11.303147,0.16818959,-0.014302367,0.104157165,0.03709054,0.041244254,,0.18669713
480,Khaya Mfecane,Cape Town Spurs,Right Back,2.9331481,0.025004294,0.031520154,-0.08791482,0.045518283,0.035880674,,0.28114176
481,Lehlohonolo Mtshali,Sekhukhune United,Left Defensive Midfielder,7.661482,0.22054677,0.10923136,0.005249638,0.038864587,0.06720118,,0.038825244
482,Mkhuseli Rampa,Swallows FC,,0.17222223,-0.024819355,-0.03687255,,,0.012053193,,0.0
483,Falakhe Tshanini,Swallows FC,Left Back,7.8822227,0.19220895,0.15703426,-0.023739737,0.034557957,0.024356449,,0.011271622
484,Teboho Motloung,Lamontville Golden Arrows FC,Left Midfielder,1.6107408,0.11427965,0.09380193,-0.10517712,0.048871398,0.07678345,,0.1277666
485,Nkululeko Miya,Richards Bay FC,Left Centre Midfielder,2.9588888,-0.042126644,-0.05310595,-0.11607629,0.07452896,0.05252664,,0.097025245
486,Samukelo Kabini,TS Galaxy FC,Left Back,14.0246315,0.1843211,0.106390186,-0.016862163,0.046001278,0.04879182,,0.01130782
487,Tumi Daniel Ngwepe,Polokwane City,Left Defensive Midfielder,0.5101852,0.4178109,-0.044671535,-0.11053182,0.5453085,0.02770581,,0.062701635
488,Ashley Cupido,Cape Town Spurs,Left Centre Forward,17.735739,0.11277531,-0.035492934,0.0801403,0.02318405,0.04494389,,0.2900105
489,Siyanda Hlangabeza,AmaZulu FC,Right Defensive Midfielder,0.24000001,-0.0737512,-0.05124012,,0.0112388395,-0.033749912,,0.0
490,Ayanda Jiyane,Royal AM FC,Right Centre Back,21.649075,0.15953602,0.059674624,-0.008146282,0.042580314,0.06542738,,0.007455725
491,Thabang Semache,TS Galaxy FC,Left Defensive Midfielder,2.3064816,-0.003969768,0.011831372,-0.010290395,-0.037358616,0.031847876,,0.021760847
492,Shakeel April,Cape Town City FC,Right Wing Back,1.0885184,0.052274458,0.061942663,-0.08713796,-0.049799144,0.12726893,,0.06715072
493,Abdulrazack Mohamed Hamza,SuperSport United FC,Right Back,2.1144445,0.21661973,0.09627075,,0.055566166,0.06478286,,0.0
494,Ryan Baartman,Sekhukhune United,Left Centre Back,2.1542592,0.18053545,0.10250075,-0.076172814,0.14476748,0.009440047,,0.040443007
495,Luke Junio Baartman,Cape Town Spurs,Left Centre Forward,6.0699997,-0.042495225,-0.02504209,-0.037203237,-0.0037031951,0.023453305,,0.1622135
496,Puleng Dennis Marema,Polokwane City,Centre Attacking Midfielder,3.3011107,0.03446191,0.11564963,-0.047271784,0.010001013,-0.04391694,,0.03361754
497,Nkosikhona Ndaba,Richards Bay FC,Left Back,16.50926,0.18781705,0.14338882,-0.009056396,0.011829751,0.041654892,,0.007943205
498,Laurent Junior Magby Gbagbo,Lamontville Golden Arrows FC,Right Centre Forward,0.10685185,-0.31663874,-0.46105927,,,0.14442053,,0.0
499,Owethu Khumalo,Swallows FC,Left Centre Forward,0.88574076,-0.024514075,-0.14302711,0.047465276,0.06711851,0.0039292546,,0.060478672
500,Mogamat Faiz Abrahams,Cape Town Spurs,Right Wing,1.0262964,0.12833437,0.14604102,-0.01603739,0.051091995,-0.05276128,,0.026885811
501,Jacob Everson,Swallows FC,Left Midfielder,9.032593,0.025000509,-0.06015598,-0.014388494,0.040483892,0.059061084,,0.06313522
502,Roland Sanou,Swallows FC,Right Defensive Midfielder,7.3040743,0.07398363,-0.015030954,-0.06607736,0.11006071,0.045031242,,0.093070045
503,Tshabalala Sibusiso,Polokwane City,Centre Forward,3.6762967,-0.22156054,-0.12699397,-0.010493452,-0.0014994777,-0.082573615,,0.041681454
504,Mfundo Vilakazi,Kaizer Chiefs FC,Left Wing,1.5031481,0.10436168,-0.01769231,-0.08941656,0.021715263,0.18975529,,0.048113707
505,Darren Johnson,Chippa United FC,Goalkeeper,2.1564815,0.5330257,0.12930055,,,0.009764255,0.3939609,0.0
506,Heaven Sereets,Cape Town City FC,Left Wing Back,7.3140745,0.056344584,0.03965912,-0.018174956,0.012505747,0.022354675,,0.07173325
507,Gabriel Gadiel Michael Kamagi,Cape Town Spurs,Left Wing Back,10.419259,0.19592042,0.14323916,-0.0098878695,0.027423542,0.0351456,,0.026143402
508,Siviwe Nkwali,Cape Town Spurs,Right Centre Back,12.513334,0.23379634,0.09071751,-0.0016953462,0.11951977,0.025254423,,0.012616522
509,Michael Sarpong,Sekhukhune United,Centre Forward,0.96148145,-0.03517168,-0.0015714518,-0.075659595,0.044452026,-0.002392655,,0.067989856
510,Puso Dithejane,TS Galaxy FC,Centre Attacking Midfielder,10.293333,0.07417874,0.008537963,-0.028938306,0.0099456,0.08463348,,0.1330741
511,John Mwengani,Lamontville Golden Arrows FC,Left Centre Back,5.723333,0.2831987,0.01721131,-0.0071202596,0.22368544,0.04942216,,0.004306435
512,David Thokozani Lukhele,Lamontville Golden Arrows FC,Right Back,5.841296,0.08247275,0.16123079,-0.008397843,-0.11336001,0.04299982,,0.00426437
513,Thabang Mahlangu,SuperSport United FC,Centre Forward,0.99555564,-0.35082743,-0.038068466,-0.2678434,-0.010528255,-0.034387324,,0.36068183
514,Lwanda Mbanjwa,Swallows FC,Right Midfielder,4.9251857,-0.0052760476,-0.0035858082,-0.12338256,0.010920443,0.11077185,,0.13121301
515,Ntsikelelo Ngqonga,Swallows FC,Left Back,7.3037033,0.20561968,0.0982444,-0.005650795,0.047776774,0.06524929,,0.006213181
516,Azola Jakalashe,Cape Town Spurs,Right Wing,0.57481486,-0.3123743,-0.11609717,-0.21846159,0.023342699,-0.0011582904,,0.32598788
517,Cameron Carnell,Sekhukhune United,Left Midfielder,0.48981485,0.093892045,0.052830014,,0.08436956,-0.043307524,,0.0
518,Muhammad Shaakir Ahmed,Stellenbosch FC,Right Back,0.19537038,0.25479817,-0.052142415,,0.08923985,0.21770072,,0.0
519,Ahshene Jody Lee,Cape Town City FC,Centre Forward,3.5924072,0.06600728,0.0273196,0.054601032,-0.0069364435,-0.008976911,,0.121042475
520,Mlungisi Zwane,TS Galaxy FC,Left Wing,0.48092592,1.7038486,0.027041884,-0.20148121,0.06313294,1.8151551,,0.10930115
521,Siviwe Magidigidi,SuperSport United FC,Right Midfielder,3.7555556,-0.07324276,0.014059159,-0.080251954,0.0043660006,-0.0114159705,,0.16025175
522,Aphiwe Baliti,SuperSport United FC,Left Back,2.978148,0.3616275,0.36869368,0.028412677,-0.038134027,0.0026551487,,0.17052448
523,Schoeman Mthembu,Chippa United FC,,0.06944445,-0.23145263,-0.11167689,,-0.119775765,,,0.0
524,Lucky Muthewi,SuperSport United FC,Centre Forward,1.4044445,0.060755957,-0.03204054,0.13793832,0.00983754,-0.054979354,,0.21626815
525,Langelihle Phili,Stellenbosch FC,,0.16018519,-0.13286316,0.04949702,,-0.14739637,-0.034963783,,0.0
526,Asanele Bonani,Chippa United FC,Right Wing,0.11092593,-0.3894424,-0.06449638,,,-0.32494605,,0.0
527,Yao Léonard Djaha,Swallows FC,,0.062962964,0.19804409,0.08665179,,0.12297193,-0.011579644,,0.0
528,Donnay Jansen,Kaizer Chiefs FC,Right Back,1.0961112,0.14870335,0.08314159,,-0.011962543,0.07752429,,0.0
529,Sisanda Phoyisa Mbhele,Royal AM FC,Left Wing,0.09796296,0.0681287,0.1439845,,0.06876772,-0.1446235,,0.0
530,Thokozani Sibanyoni,TS Galaxy FC,Centre Forward,0.11055555,-0.40711436,-0.19161104,,-0.01539727,-0.20010608,,0.0
